Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
5/31/1957,TDGXUSAM,,,,19008.4,4.13,24.40866549,,,,,,,,,,
6/30/1957,TDGXUSAM,,,,19239.8,4.18,23.71509224,,,,,,,,,,
7/31/1957,TDGXUSAM,,,,19444.8,4.22,23.53591441,,,,,,,,,,
8/31/1957,TDGXUSAM,,,,19607.6,4.26,22.71009087,,,,,,,,,,
9/30/1957,TDGXUSAM,,,,19626.3,4.26,20.18554807,,,,,,,,,,
10/31/1957,TDGXUSAM,,,,19663.6,4.27,18.60761097,,,,,,,,,,
11/30/1957,TDGXUSAM,,,,19837.7,4.31,18.62240932,,,,,,,,,,
12/31/1957,TDGXUSAM,,,,19495.4,4.11,12.4775713,,,,,,,,,,
1/31/1958,TDGXUSAM,,,,19266,4.06,8.867755005,,,,,,,,,,
2/28/1958,TDGXUSAM,,,,19010.2,4,5.707946641,,,,,,,,,,
3/31/1958,TDGXUSAM,,,,18514.4,3.9,-0.01350118,,,,,,,,,,
4/30/1958,TDGXUSAM,,,,18139.4,3.82,-3.829453337,,,,,,,,,,
5/31/1958,TDGXUSAM,,,,17958,3.78,-5.525977989,,,,,,,,,,
6/30/1958,TDGXUSAM,,,,17621.4,3.71,-8.411729852,,,,,,,,,,
7/31/1958,TDGXUSAM,,,,17365.6,3.66,-10.69283305,,,,,,,,,,
8/31/1958,TDGXUSAM,,,,17113.7,3.6,-12.71904772,,,,,,,,,,
9/30/1958,TDGXUSAM,,,,16862.6,3.55,-14.08161498,,,,,,,,,,
10/31/1958,TDGXUSAM,,,,16665.3,3.51,-15.24797087,,,,,,,,,,
11/30/1958,TDGXUSAM,,,,16532.6,3.48,-16.66070159,,,,,,,,,,
12/31/1958,TDGXUSAM,,,,16378.5,3.28,-15.98787406,,,,,,,,,,
1/31/1959,TDGXUSAM,,,,16268.8,3.26,-15.55693969,,,,,,,,,,
2/28/1959,TDGXUSAM,,,,16203.8,3.24,-14.76260113,,,,,,,,,,
3/31/1959,TDGXUSAM,,,,16144.1,3.23,-12.80246727,,,,,,,,,,
4/30/1959,TDGXUSAM,,,,16085.6,3.22,-11.32231496,,,,,,,,,,
5/31/1959,TDGXUSAM,,,,16027.4,3.21,-10.75064038,,,,,,,,,,
6/30/1959,TDGXUSAM,,,,16047.1,3.21,-8.934023403,,,,,,,,,,
7/31/1959,TDGXUSAM,,,,16083.2,3.22,-7.384714608,,,,,,,,,,
8/31/1959,TDGXUSAM,,,,16150.8,3.23,-5.626486382,,,,,,,,,,
9/30/1959,TDGXUSAM,,,,16325.4,3.27,-3.185748342,,,,,,,,,,
10/31/1959,TDGXUSAM,,,,16304,3.26,-2.167977774,,,,,,,,,,
11/30/1959,TDGXUSAM,,,,16279.4,3.26,-1.531519543,,,,,,,,,,
12/31/1959,TDGXUSAM,,,,16433.5,3.11,0.335806087,,,,,,,,,,
1/31/1960,TDGXUSAM,,,,16654.5,3.15,2.370795633,,,,,,,,,,
2/29/1960,TDGXUSAM,,,,16952.4,3.21,4.619903973,,,,,,,,,,
3/31/1960,TDGXUSAM,,,,17167.8,3.25,6.341016223,,,,,,,,,,
4/30/1960,TDGXUSAM,,,,17489.8,3.31,8.729546924,,,,,,,,,,
5/31/1960,TDGXUSAM,,,,17813.7,3.37,11.14528869,,,,,,,,,,
6/30/1960,TDGXUSAM,,,,18100.3,3.42,12.7948352,,,,,,,,,,
7/31/1960,TDGXUSAM,,,,18413.8,3.48,14.49089733,,,,,,,,,,
8/31/1960,TDGXUSAM,,,,18641.3,3.53,15.42028878,,,,,,,,,,
9/30/1960,TDGXUSAM,,,,18774,3.55,14.99871366,,,,,,,,,,
10/31/1960,TDGXUSAM,,,,19131,3.62,17.33930324,,,,,,,,,,
11/30/1960,TDGXUSAM,,,,19427.9,3.68,19.34039338,,,,,,,,,,
12/31/1960,TDGXUSAM,,,,19566,3.62,19.0616728,,,,,,,,,,
1/31/1961,TDGXUSAM,,,,19654,3.64,18.01014741,,,,,,,,,,
2/28/1961,TDGXUSAM,,,,19807.3,3.67,18.93061935,,,,,,,,,,
3/31/1961,TDGXUSAM,,,,20021.5,3.71,16.62239774,,,,,,,,,,
4/30/1961,TDGXUSAM,,,,20030.9,3.71,14.52903978,,,,,,,,,,
5/31/1961,TDGXUSAM,,,,19964,3.7,12.07104644,,,,,,,,,,
6/30/1961,TDGXUSAM,,,,19942,3.69,10.17496948,,,,,,,,,,
7/31/1961,TDGXUSAM,,,,19929.2,3.69,8.229697292,,,,,,,,,,
8/31/1961,TDGXUSAM,,,,19964.1,3.7,7.096071626,,,,,,,,,,
9/30/1961,TDGXUSAM,,,,19972,3.7,6.381165442,,,,,,,,,,
10/31/1961,TDGXUSAM,,,,20096.1,3.72,5.044691861,,,,,,,,,,
11/30/1961,TDGXUSAM,,,,20161.1,3.73,3.773953953,,,,,,,,,,
12/31/1961,TDGXUSAM,,,,20230.2,3.48,3.394664213,,,,,,,,,,
1/31/1962,TDGXUSAM,,,,20274.8,3.49,3.158644551,,,,,,,,,,
2/28/1962,TDGXUSAM,,,,20386.2,3.51,2.922659827,,,,,,,,,,
3/31/1962,TDGXUSAM,,,,20294.7,3.5,1.364533127,,,,,,,,,,
4/30/1962,TDGXUSAM,,,,20462.3,3.52,2.153672576,,,,,,,,,,
5/31/1962,TDGXUSAM,,,,20648.6,3.56,3.429172511,,,,,,,,,,
6/30/1962,TDGXUSAM,,,,20904.5,3.6,4.826496841,,,,,,,,,,
7/31/1962,TDGXUSAM,,,,20956.4,3.61,5.154246031,,,,,,,,,,
8/31/1962,TDGXUSAM,,,,20970.7,3.61,5.042050481,,,,,,,,,,
9/30/1962,TDGXUSAM,,,,21199.6,3.65,6.146605247,,,,,,,,,,
10/31/1962,TDGXUSAM,,,,20932.5,3.61,4.162001582,,,,,,,,,,
11/30/1962,TDGXUSAM,,,,20911.4,3.6,3.721523131,,,,,,,,,,
12/31/1962,TDGXUSAM,,,,21022.3,3.43,3.915433362,,,,,,,,,,
1/31/1963,TDGXUSAM,,,,21342.5,3.49,5.266143193,,,,,,,,,,
2/28/1963,TDGXUSAM,,,,21666.2,3.54,6.278757198,,,,,,,,,,
3/31/1963,TDGXUSAM,,,,21956.5,3.59,8.18834474,,,,,,,,,,
4/30/1963,TDGXUSAM,,,,22078.7,3.61,7.899405248,,,,,,,,,,
5/31/1963,TDGXUSAM,,,,22213.6,3.63,7.579206338,,,,,,,,,,
6/30/1963,TDGXUSAM,,,,22173.7,3.62,6.071420029,,,,,,,,,,
7/31/1963,TDGXUSAM,,,,22263,3.64,6.234849497,,,,,,,,,,
8/31/1963,TDGXUSAM,,,,22465.6,3.67,7.128517408,,,,,,,,,,
9/30/1963,TDGXUSAM,,,,22522,3.68,6.237853544,,,,,,,,,,
10/31/1963,TDGXUSAM,,,,22923,3.74,9.50913651,,,,,,,,,,
11/30/1963,TDGXUSAM,,,,23152.3,3.78,10.71616439,,,,,,,,,,
12/31/1963,TDGXUSAM,,,,23400.1,3.58,11.3108461,,,,,,,,,,
1/31/1964,TDGXUSAM,,,,23465.2,3.59,9.945882629,,,,,,,,,,
2/29/1964,TDGXUSAM,,,,23398.4,3.58,7.99494143,,,,,,,,,,
3/31/1964,TDGXUSAM,,,,23511.7,3.6,7.083096122,,,,,,,,,,
4/30/1964,TDGXUSAM,,,,23665.9,3.62,7.188829052,,,,,,,,,,
5/31/1964,TDGXUSAM,,,,23843.7,3.65,7.338297259,,,,,,,,,,
6/30/1964,TDGXUSAM,,,,24086.5,3.68,8.626435823,,,,,,,,,,
7/31/1964,TDGXUSAM,,,,24365.8,3.73,9.445267933,,,,,,,,,,
8/31/1964,TDGXUSAM,,,,24549.3,3.75,9.275069439,,,,,,,,,,
9/30/1964,TDGXUSAM,,,,24831.9,3.8,10.25619394,,,,,,,,,,
10/31/1964,TDGXUSAM,,,,25039.4,3.83,9.232648432,,,,,,,,,,
11/30/1964,TDGXUSAM,,,,25276,3.87,9.172738778,,,,,,,,,,
12/31/1964,TDGXUSAM,,,,25610.6,3.67,9.446540827,,,,,,,,,,
1/31/1965,TDGXUSAM,,,,25785.7,3.7,9.889112388,,,,,,,,,,
2/28/1965,TDGXUSAM,,,,26332.3,3.78,12.21851934,,,,,,,,,,
3/31/1965,TDGXUSAM,,,,27004.1,3.87,14.85388126,,,,,,,,,,
4/30/1965,TDGXUSAM,,,,27329.6,3.92,15.48092403,,,,,,,,,,
5/31/1965,TDGXUSAM,,,,27552.3,3.95,15.55379408,,,,,,,,,,
6/30/1965,TDGXUSAM,,,,27706.8,3.97,15.03041123,,,,,,,,,,
7/31/1965,TDGXUSAM,,,,27887.9,4,14.4550969,,,,,,,,,,
8/31/1965,TDGXUSAM,,,,28121.7,4.03,14.55194242,,,,,,,,,,
9/30/1965,TDGXUSAM,,,,28176,4.04,13.46695178,,,,,,,,,,
10/31/1965,TDGXUSAM,,,,28375.1,4.07,13.32180484,,,,,,,,,,
11/30/1965,TDGXUSAM,,,,28570.2,4.1,13.0329166,,,,,,,,,,
12/31/1965,TDGXUSAM,,,,28538.7,3.7,11.43315658,,,,,,,,,,
1/31/1966,TDGXUSAM,,,,28609.5,3.71,10.951031,,,,,,,,,,
2/28/1966,TDGXUSAM,,,,28339.5,3.67,7.622577595,,,,,,,,,,
3/31/1966,TDGXUSAM,,,,28130.6,3.64,4.171588759,,,,,,,,,,
4/30/1966,TDGXUSAM,,,,28040.8,3.63,2.602306657,,,,,,,,,,
5/31/1966,TDGXUSAM,,,,28157.1,3.65,2.19509805,,,,,,,,,,
6/30/1966,TDGXUSAM,,,,28406.9,3.68,2.526816522,,,,,,,,,,
7/31/1966,TDGXUSAM,,,,28576.2,3.7,2.468095482,,,,,,,,,,
8/31/1966,TDGXUSAM,,,,28706.9,3.72,2.080955277,,,,,,,,,,
9/30/1966,TDGXUSAM,,,,28918.1,3.75,2.633801817,,,,,,,,,,
10/31/1966,TDGXUSAM,,,,29185.2,3.78,2.854967912,,,,,,,,,,
11/30/1966,TDGXUSAM,,,,29298,3.8,2.547409539,,,,,,,,,,
12/31/1966,TDGXUSAM,,,,29353.1,3.52,2.853668878,,,,,,,,,,
1/31/1967,TDGXUSAM,,,,29693.8,3.56,3.789999825,,,,,,,,,,
2/28/1967,TDGXUSAM,,,,29922.9,3.59,5.587254539,,,,,,,,,,
3/31/1967,TDGXUSAM,,,,29917.3,3.59,6.351446468,,,,,,,,,,
4/30/1967,TDGXUSAM,,,,30208.8,3.63,7.73159111,,,,,,,,,,
5/31/1967,TDGXUSAM,,,,30342.3,3.64,7.760742406,,,,,,,,,,
6/30/1967,TDGXUSAM,,,,30440,3.65,7.157063953,,,,,,,,,,
7/31/1967,TDGXUSAM,,,,30572.6,3.67,6.986233299,,,,,,,,,,
8/30/1967,TDGXUSAM,,,,30678.8,3.68,7.357871236,,,,,,,,,,
9/30/1967,TDGXUSAM,,,,30773.2,3.69,6.415013434,,,,,,,,,,
10/31/1967,TDGXUSAM,,,,30572,3.67,4.751723476,,,,,,,,,,
11/30/1967,TDGXUSAM,,,,30751.9,3.69,4.962454775,,,,,,,,,,
12/31/1967,TDGXUSAM,,,,31011.3,3.52,5.64914779,,,,,,,,,,
1/31/1968,TDGXUSAM,,,,31186.8,3.54,5.02798564,,,,,,,,,,
2/29/1968,TDGXUSAM,,,,31380.1,3.56,4.869848845,,,,,,,,,,
3/31/1968,TDGXUSAM,,,,31294.2,3.55,4.602353822,,,,,,,,,,
4/30/1968,TDGXUSAM,,,,31541.5,3.58,4.4116284,,,,,,,,,,
5/31/1968,TDGXUSAM,,,,31732.4,3.6,4.581392973,,,,,,,,,,
6/30/1968,TDGXUSAM,,,,32019.9,3.63,5.19021025,,,,,,,,,,
7/31/1968,TDGXUSAM,,,,32276.5,3.66,5.573291117,,,,,,,,,,
8/30/1968,TDGXUSAM,,,,32660.2,3.71,6.458531624,,,,,,,,,,
9/30/1968,TDGXUSAM,,,,33274.4,3.78,8.127851507,,,,,,,,,,
10/31/1968,TDGXUSAM,,,,33490.3,3.8,9.545662698,,,,,,,,,,
11/30/1968,TDGXUSAM,,,,33791.8,3.83,9.885242863,,,,,,,,,,
12/31/1968,TDGXUSAM,,,,34092.4,3.52,9.935410641,,,,,,,,,,
1/31/1969,TDGXUSAM,,,,33438.6,3.45,7.220362461,,,,,,,,,,
2/28/1969,TDGXUSAM,,,,32929.7,3.4,5.588582349,,,,,,,,,,
3/31/1969,TDGXUSAM,,,,33679.3,3.48,7.621540094,,,,,,,,,,
4/30/1969,TDGXUSAM,,,,34142.3,3.53,8.245644627,,,,,,,,,,
5/31/1969,TDGXUSAM,,,,34670.1,3.58,9.257730269,,,,,,,,,,
6/30/1969,TDGXUSAM,,,,34979.6,3.61,9.243314314,,,,,,,,,,
7/31/1969,TDGXUSAM,,,,35303.6,3.65,9.378650101,,,,,,,,,,
8/31/1969,TDGXUSAM,,,,35720.2,3.69,9.369201658,,,,,,,,,,
9/30/1969,TDGXUSAM,,,,35850,3.7,7.740485178,,,,,,,,,,
10/31/1969,TDGXUSAM,,,,36561,3.78,9.168923539,,,,,,,,,,
11/30/1969,TDGXUSAM,,,,36986.3,3.82,9.453476879,,,,,,,,,,
12/31/1969,TDGXUSAM,,,,37288.7,3.59,9.375403316,,,,,,,,,,
1/31/1970,TDGXUSAM,,,,38533.6,3.71,15.23688193,,,,,,,,,,
2/28/1970,TDGXUSAM,,,,39814,3.84,20.90605138,,,,,,,,,,
3/31/1970,TDGXUSAM,,,,40000.8,3.85,18.76968939,,,,,,,,,,
4/30/1970,TDGXUSAM,,,,40092.5,3.86,17.4276484,,,,,,,,,,
5/31/1970,TDGXUSAM,,,,40485.7,3.9,16.77410795,,,,,,,,,,
6/30/1970,TDGXUSAM,,,,41033.4,3.95,17.30665874,,,,,,,,,,
7/31/1970,TDGXUSAM,,,,41555,4,17.70754257,,,,,,,,,,
8/31/1970,TDGXUSAM,,,,41780.3,4.02,16.96547052,,,,,,,,,,
9/30/1970,TDGXUSAM,,,,41992.1,4.04,17.13277545,,,,,,,,,,
10/31/1970,TDGXUSAM,,,,42338,4.08,15.80099013,,,,,,,,,,
11/30/1970,TDGXUSAM,,,,42439.8,4.09,14.74464869,,,,,,,,,,
12/31/1970,TDGXUSAM,,,,42729.2,3.93,14.59021098,,,,,,,,,,
1/31/1971,TDGXUSAM,,,,42924.9,3.94,11.3960284,,,,,,,,,,
2/28/1971,TDGXUSAM,,,,43072.9,3.96,8.185311699,,,,,,,,,,
3/31/1971,TDGXUSAM,,,,43487.4,3.99,8.716325673,,,,,,,,,,
4/30/1971,TDGXUSAM,,,,43708.1,4.02,9.018145538,,,,,,,,,,
5/31/1971,TDGXUSAM,,,,43793.5,4.02,8.170292227,,,,,,,,,,
6/30/1971,TDGXUSAM,,,,43738.9,4.02,6.593409271,,,,,,,,,,
7/31/1971,TDGXUSAM,,,,43608.1,4.01,4.940681025,,,,,,,,,,
8/31/1971,TDGXUSAM,,,,43683.2,4.01,4.554538862,,,,,,,,,,
9/30/1971,TDGXUSAM,,,,44617.3,4.1,6.251652096,,,,,,,,,,
10/31/1971,TDGXUSAM,,,,43598.1,4,2.976286079,,,,,,,,,,
11/30/1971,TDGXUSAM,,,,43294.4,3.98,2.013675842,,,,,,,,,,
12/31/1971,TDGXUSAM,,,,43606.1,3.66,2.05222658,,,,,,,,,,
1/31/1972,TDGXUSAM,,,,44079.1,3.7,2.688882211,,,,,,,,,,
2/29/1972,TDGXUSAM,,,,44208.5,3.71,2.636460512,,,,,,,,,,
3/31/1972,TDGXUSAM,,,,44287.5,3.72,1.839843265,,,,,,,,,,
4/30/1972,TDGXUSAM,,,,44477.2,3.74,1.759628078,,,,,,,,,,
5/31/1972,TDGXUSAM,,,,44612.5,3.75,1.870140546,,,,,,,,,,
6/30/1972,TDGXUSAM,,,,44911.2,3.77,2.680222868,,,,,,,,,,
7/31/1972,TDGXUSAM,,,,45412.5,3.82,4.137763397,,,,,,,,,,
8/31/1972,TDGXUSAM,,,,45937.3,3.86,5.160107318,,,,,,,,,,
9/30/1972,TDGXUSAM,,,,45626.9,3.83,2.262799407,,,,,,,,,,
10/31/1972,TDGXUSAM,,,,47269.6,3.97,8.42123854,,,,,,,,,,
11/30/1972,TDGXUSAM,,,,48542,4.08,12.12073617,,,,,,,,,,
12/31/1972,TDGXUSAM,,,,49214.3,3.7,12.86104467,,,,,,,,,,
1/31/1973,TDGXUSAM,,,,50095.2,3.77,13.64841841,,,,,,,,,,
2/28/1973,TDGXUSAM,,,,51341.6,3.86,16.47606235,,,,,,,,,,
3/31/1973,TDGXUSAM,,,,52784.1,3.97,19.18509738,,,,,,,,,,
4/30/1973,TDGXUSAM,,,,54457.4,4.1,22.43891252,,,,,,,,,,
5/31/1973,TDGXUSAM,,,,56137.2,4.22,25.83289437,,,,,,,,,,
6/30/1973,TDGXUSAM,,,,57893.8,4.36,28.90726589,,,,,,,,,,
7/31/1973,TDGXUSAM,,,,59685,4.49,31.42857143,,,,,,,,,,
8/31/1973,TDGXUSAM,,,,61535.7,4.63,33.95584852,,,,,,,,,,
9/30/1973,TDGXUSAM,,,,63779.1,4.8,39.78398708,,,,,,,,,,
10/31/1973,TDGXUSAM,,,,66053,4.97,39.73674412,,,,,,,,,,
11/30/1973,TDGXUSAM,,,,68463.7,5.15,41.0401302,,,,,,,,,,
12/31/1973,TDGXUSAM,,,,70859.4,4.8,43.9813225,,,,,,,,,,
1/31/1974,TDGXUSAM,,,,73054.4,4.95,45.83113751,,,,,,,,,,
2/28/1974,TDGXUSAM,,,,75533,5.12,47.11851598,,,,,,,,,,
3/31/1974,TDGXUSAM,,,,77847.4,5.27,47.48266997,,,,,,,,,,
4/30/1974,TDGXUSAM,,,,80461.5,5.45,47.7512698,,,,,,,,,,
5/31/1974,TDGXUSAM,,,,82552.5,5.59,47.05489408,,,,,,,,,,
6/30/1974,TDGXUSAM,,,,85141.8,5.77,47.06548888,,,,,,,,,,
7/31/1974,TDGXUSAM,,,,87583.4,5.93,46.74273268,,,,,,,,,,
8/31/1974,TDGXUSAM,,,,89920.7,6.09,46.12769498,,,,,,,,,,
9/30/1974,TDGXUSAM,,,,91900.2,6.23,44.09140298,,,,,,,,,,
10/31/1974,TDGXUSAM,,,,93987.6,6.37,42.29119041,,,,,,,,,,
11/30/1974,TDGXUSAM,,,,96081.7,6.51,40.33962523,,,,,,,,,,
12/31/1974,TDGXUSAM,,,,97994.9,6.13,38.29484867,,,,,,,,,,
1/31/1975,TDGXUSAM,,,,100342,6.27,37.35243873,,,,,,,,,,
2/28/1975,TDGXUSAM,,,,101597.1,6.35,34.50690427,,,,,,,,,,
3/31/1975,TDGXUSAM,,,,102686.5,6.42,31.90742401,,,,,,,,,,
4/30/1975,TDGXUSAM,,,,103291.7,6.46,28.3740671,,,,,,,,,,
5/31/1975,TDGXUSAM,,,,103879.9,6.49,25.83495351,,,,,,,,,,
6/30/1975,TDGXUSAM,,,,104317.5,6.52,22.52207494,,,,,,,,,,
7/31/1975,TDGXUSAM,,,,104895.1,6.56,19.76596022,,,,,,,,,,
8/31/1975,TDGXUSAM,,,,105553.8,6.6,17.38542961,,,,,,,,,,
9/30/1975,TDGXUSAM,,,,106270.6,6.64,15.63696271,,,,,,,,,,
10/31/1975,TDGXUSAM,,,,106839.1,6.68,13.67361226,,,,,,,,,,
11/30/1975,TDGXUSAM,,,,107287.1,6.71,11.66236651,,,,,,,,,,
12/31/1975,TDGXUSAM,,,,107697.1,6.11,9.900719323,,,,,,,,,,
1/31/1976,TDGXUSAM,,,,107307.3,6.09,6.941559865,,,,,,,,,,
2/29/1976,TDGXUSAM,,,,107435.5,6.1,5.74662072,,,,,,,,,,
3/31/1976,TDGXUSAM,,,,107746.4,6.12,4.927522118,,,,,,,,,,
4/30/1976,TDGXUSAM,,,,108410.4,6.15,4.955577263,,,,,,,,,,
5/31/1976,TDGXUSAM,,,,109740.2,6.23,5.6414186,,,,,,,,,,
6/30/1976,TDGXUSAM,,,,110719.2,6.28,6.136745992,,,,,,,,,,
7/31/1976,TDGXUSAM,,,,111823.6,6.35,6.605170308,,,,,,,,,,
8/30/1976,TDGXUSAM,,,,112611.8,6.39,7.356587677,,,,,,,,,,
9/30/1976,TDGXUSAM,,,,113335,6.43,6.647558215,,,,,,,,,,
10/31/1976,TDGXUSAM,,,,113864,6.46,6.575214505,,,,,,,,,,
11/30/1976,TDGXUSAM,,,,114045.1,6.47,6.298986551,,,,,,,,,,
12/31/1976,TDGXUSAM,,,,115221.1,5.96,6.98626054,,,,,,,,,,
1/31/1977,TDGXUSAM,,,,115780.1,5.99,7.89582815,,,,,,,,,,
2/28/1977,TDGXUSAM,,,,116745.4,6.04,8.795394162,,,,,,,,,,
3/31/1977,TDGXUSAM,,,,117883.9,6.09,9.408667018,,,,,,,,,,
4/30/1977,TDGXUSAM,,,,118446.9,6.12,9.257875628,,,,,,,,,,
5/31/1977,TDGXUSAM,,,,119405.1,6.17,8.807073433,,,,,,,,,,
6/30/1977,TDGXUSAM,,,,119762.2,6.19,8.167508436,,,,,,,,,,
7/31/1977,TDGXUSAM,,,,120145.6,6.21,7.442078416,,,,,,,,,,
8/31/1977,TDGXUSAM,,,,120002.6,6.2,6.563077759,,,,,,,,,,
9/30/1977,TDGXUSAM,,,,121201.9,6.27,6.941280275,,,,,,,,,,
10/31/1977,TDGXUSAM,,,,120789,6.24,6.081816904,,,,,,,,,,
11/30/1977,TDGXUSAM,,,,120664.9,6.24,5.804545745,,,,,,,,,,
12/31/1977,TDGXUSAM,,,,121215.8,5.6,5.202779699,,,,,,,,,,
